Fecha	Cuenta	Departamento	Suma de Importe
12/24/2009	62020	150	"($1,053.79)"
12/24/2009	62099	150	$9.26 
12/24/2009	62510	120	($207.97)
12/24/2009	62520	120	($137.28)
12/24/2009	62530	120	($26.72)
12/24/2009	62550	120	($16.21)
12/24/2009	62560	120	($1.09)
12/24/2009	63050	150	($11.34)
12/24/2009	64000	150	$141.68 
12/24/2009	64010	150	$46.23 
12/24/2009	65540	110	($181.56)
12/24/2009	65550	110	($20.94)
12/24/2009	65570	110	($3.86)
12/24/2009	65590	110	($3.18)
12/24/2009	65600	110	($14.74)
12/24/2009	65610	110	($30.24)
12/24/2009	65690	110	($41.19)
12/24/2009	65700	110	($19.64)
12/24/2009	65710	110	($724.19)
12/24/2009	65730	110	($1.18)
12/24/2009	65740	110	($570.13)
12/24/2009	65750	110	($762.41)
12/24/2009	65760	110	($8.80)
12/24/2009	66020	130	($61.48)
12/24/2009	66040	130	($3.52)
12/24/2009	66050	130	($41.27)
12/24/2009	66070	130	($0.93)
12/24/2009	66080	130	($2.84)
12/24/2009	66090	130	($6.05)
12/24/2009	66100	130	($6.22)
12/24/2009	66110	130	($0.59)
12/24/2009	66120	130	($2.17)
12/24/2009	66130	130	($88.40)
12/24/2009	66510	140	($6.63)
12/24/2009	66520	140	($4.81)
12/24/2009	66530	140	($14.16)
12/24/2009	66550	140	($59.39)
12/24/2009	68050	170	$2.72 
12/24/2009	68060	170	($59.55)
12/24/2009	71010	120	"$1,189.40 "
12/24/2009	71020	120	$804.76 
12/24/2009	71030	120	$132.46 
12/24/2009	71050	120	$11.98 
12/24/2009	71060	120	$11.35 
12/24/2009	71070	120	($24.89)
12/24/2009	71080	120	$19.52 
12/24/2009	71160	150	$48.78 
12/24/2009	71170	150	$405.83 
12/24/2009	71180	150	($0.95)
12/24/2009	71190	150	$2.60 
12/24/2009	71200	150	$112.66 
12/24/2009	71240	150	"$1,447.37 "
12/24/2009	71299	150	($47.59)
12/24/2009	71310	150	"$3,653.22 "
12/24/2009	71325	150	($407.09)
12/24/2009	71550	150	$219.47 
12/24/2009	71560	140	($151.17)
12/24/2009	72010	110	"$2,983.01 "
12/24/2009	72020	110	"$3,294.52 "
12/24/2009	72050	140	$440.07 
12/24/2009	72060	150	"$2,032.60 "
12/24/2009	72070	150	"$3,354.56 "
12/24/2009	72090	150	"$1,211.06 "
12/24/2009	72110	160	"$3,266.02 "
12/24/2009	72120	160	"$4,055.70 "
12/24/2009	72130	160	"($1,343.96)"
12/24/2009	72140	160	"$1,644.85 "
12/24/2009	72150	165	"$1,812.71 "
12/24/2009	72160	170	"$2,883.44 "
12/24/2009	72340	110	"$4,365.76 "
12/24/2009	72340	150	"$3,243.52 "
12/24/2009	72340	160	"$4,465.44 "
12/24/2009	72340	165	$578.20 
12/24/2009	72340	170	"$1,704.92 "
12/24/2009	72999	150	($223.77)
12/24/2009	73010	110	$268.86 
12/24/2009	73010	140	$9.91 
12/24/2009	73010	150	$329.90 
12/24/2009	73010	160	$315.94 
12/24/2009	73010	165	$85.30 
12/24/2009	73010	170	($630.55)
12/24/2009	73020	110	$140.14 
12/24/2009	73020	140	$5.04 
12/24/2009	73020	150	$198.02 
12/24/2009	73020	160	$141.06 
12/24/2009	73020	165	$46.34 
12/24/2009	73020	170	$43.97 
12/24/2009	73030	150	($196.00)
12/24/2009	73030	160	$22.40 
12/24/2009	73030	170	$117.60 
12/24/2009	73035	110	$70.24 
12/24/2009	73035	150	$76.13 
12/24/2009	73035	160	$102.45 
12/24/2009	73035	165	$28.66 
12/24/2009	73035	170	$26.28 
12/24/2009	73040	110	$220.08 
12/24/2009	73040	150	$229.08 
12/24/2009	73040	160	$156.24 
12/24/2009	73040	165	$45.36 
12/24/2009	73040	170	$84.00 
12/24/2009	73050	110	$11.04 
12/24/2009	73050	140	$1.92 
12/24/2009	73050	150	$79.02 
12/24/2009	73050	160	$1.37 
12/24/2009	73050	165	$21.78 
12/24/2009	73050	170	$17.93 
12/24/2009	73060	110	$60.48 
12/24/2009	73060	150	$60.79 
12/24/2009	73070	110	$613.06 
12/24/2009	73070	150	$308.24 
12/24/2009	73070	160	$212.06 
12/24/2009	73070	165	$50.50 
12/24/2009	73070	170	$50.50 
12/24/2009	80990	110	"$1,743.16 "
12/24/2009	81010	110	$84.00 
12/24/2009	81030	160	$78.33 
12/24/2009	81050	160	"$1,070.33 "
12/24/2009	81060	160	"$2,172.88 "
12/24/2009	81080	160	($2.10)
12/24/2009	81090	160	$57.76 
12/24/2009	81100	160	($60.43)
12/24/2009	81110	160	$20.74 
12/24/2009	81130	160	$102.78 
12/24/2009	81140	160	($285.60)
12/24/2009	81150	160	$851.16 
12/24/2009	81160	160	$109.31 
12/24/2009	81170	160	$95.48 
12/24/2009	81180	160	"$1,933.75 "
12/24/2009	81190	160	$61.84 
12/24/2009	81200	160	$170.97 
12/24/2009	81210	160	($114.60)
12/24/2009	81220	160	$74.84 
12/24/2009	81230	160	$43.36 
12/24/2009	81240	160	$94.08 
12/24/2009	81250	160	$86.68 
12/24/2009	81270	160	$855.15 
12/24/2009	81280	160	$108.19 
12/24/2009	81330	160	$95.87 
12/24/2009	81350	160	$13.20 
12/24/2009	81900	165	$195.82 
12/24/2009	82010	130	$393.01 
12/24/2009	82050	150	$74.71 
12/24/2009	82060	170	$906.24 
12/24/2009	82070	150	$16.81 
12/24/2009	83010	170	$26.58 
12/24/2009	83020	130	$112.00 
12/24/2009	83020	160	$465.79 
12/24/2009	83020	170	$433.56 
12/24/2009	83030	150	$225.81 
12/24/2009	83050	170	$362.69 
12/24/2009	83060	170	$90.62 
12/24/2009	83070	170	$236.82 
12/24/2009	84020	130	$279.72 
12/24/2009	84020	170	$226.03 
12/24/2009	85010	170	$263.91 
12/24/2009	85510	170	$754.19 
12/24/2009	86010	110	$250.45 
12/24/2009	86010	150	$202.86 
12/24/2009	86010	160	$65.99 
12/24/2009	86010	165	$76.85 
12/24/2009	86020	110	$33.75 
12/24/2009	86020	120	$15.25 
12/24/2009	86020	170	$19.42 
12/24/2009	86030	110	$13.27 
12/24/2009	86030	150	$141.34 
12/24/2009	86040	110	$150.54 
12/24/2009	86040	150	$98.32 
12/24/2009	86050	110	$155.88 
12/24/2009	86050	150	$102.42 
12/24/2009	86050	160	$84.04 
12/24/2009	86100	110	$72.47 
12/24/2009	86100	150	$195.51 
12/24/2009	86100	160	$29.09 
12/24/2009	86100	170	$241.89 
12/24/2009	86140	110	$99.90 
12/24/2009	86150	110	$70.00 
12/24/2009	86180	160	$37.33 
12/24/2009	86200	150	$17.77 
12/24/2009	86200	160	$37.19 
12/24/2009	86270	150	$50.23 
12/24/2009	86280	150	$451.70 
12/24/2009	86290	150	$207.91 
12/24/2009	86290	170	$48.57 
12/24/2009	86310	150	$234.34 
12/24/2009	86320	150	$56.50 
12/24/2009	86330	150	$558.58 
12/24/2009	86350	150	$112.50 
12/24/2009	86360	150	$252.00 
12/24/2009	86450	170	$58.39 
12/27/2009	61510	150	($65.39)
12/27/2009	61520	150	($304.80)
12/27/2009	61530	150	($31.99)
12/27/2009	61540	150	($2.21)
12/27/2009	61550	150	($139.00)
12/27/2009	61560	150	($3.40)
12/27/2009	61570	150	($129.06)
12/27/2009	62010	150	($439.69)
12/27/2009	62020	150	($874.00)
12/27/2009	62099	150	$24.62 
12/27/2009	62510	120	($178.05)
12/27/2009	62520	120	($125.81)
12/27/2009	62530	120	($26.87)
12/27/2009	62550	120	($24.95)
12/27/2009	62560	120	($1.01)
12/27/2009	63050	150	($6.16)
12/27/2009	64000	150	$175.90 
12/27/2009	64010	150	$39.04 
12/27/2009	64020	150	$2.11 
12/27/2009	65540	110	($254.94)
12/27/2009	65550	110	($17.06)
12/27/2009	65570	110	($3.45)
12/27/2009	65590	110	($3.74)
12/27/2009	65600	110	($30.20)
12/27/2009	65610	110	($71.20)
12/27/2009	65690	110	($71.39)
12/27/2009	65700	110	($64.12)
12/27/2009	65710	110	"($1,055.62)"
12/27/2009	65730	110	($1.72)
12/27/2009	65740	110	($862.01)
12/27/2009	65750	110	"($1,111.34)"
12/27/2009	65760	110	($12.83)
12/27/2009	66010	130	($0.80)
12/27/2009	66020	130	($74.00)
12/27/2009	66030	130	($1.28)
12/27/2009	66040	130	($7.11)
12/27/2009	66050	130	($60.16)
12/27/2009	66070	130	($1.94)
12/27/2009	66080	130	($2.54)
12/27/2009	66090	130	($4.99)
12/27/2009	66100	130	($9.07)
12/27/2009	66110	130	($0.86)
12/27/2009	66120	130	($3.16)
12/27/2009	66130	130	($128.87)
12/27/2009	66510	140	($12.87)
12/27/2009	66520	140	($7.66)
12/27/2009	66530	140	($19.98)
12/27/2009	66550	140	($42.80)
12/27/2009	68050	170	$1.37 
12/27/2009	68060	170	($36.55)
12/28/2009	61510	150	($60.88)
12/28/2009	61520	150	($283.79)
12/28/2009	61530	150	($29.78)
12/28/2009	61540	150	($2.05)
12/28/2009	61550	150	($129.41)
12/28/2009	61560	150	($3.17)
12/28/2009	61570	150	($120.16)
12/28/2009	62010	150	($409.37)
12/28/2009	62020	150	($813.72)
12/28/2009	62099	150	$22.93 
12/28/2009	62510	120	($165.77)
12/28/2009	62520	120	($117.13)
12/28/2009	62530	120	($25.02)
12/28/2009	62550	120	($23.23)
12/28/2009	62560	120	($0.94)
12/28/2009	63050	150	($5.74)
12/28/2009	64000	150	$163.77 
12/28/2009	64010	150	$36.35 
12/28/2009	64020	150	$1.97 
12/28/2009	65540	110	($237.36)
12/28/2009	65550	110	($15.89)
12/28/2009	65570	110	($3.21)
12/28/2009	65590	110	($3.47)
12/28/2009	65600	110	($28.11)
12/28/2009	65610	110	($66.29)
12/28/2009	65690	110	($66.47)
12/28/2009	65700	110	($59.70)
12/28/2009	65710	110	($982.82)
12/28/2009	65730	110	($1.61)
12/28/2009	65740	110	($802.56)
12/28/2009	65750	110	"($1,034.69)"
12/28/2009	65760	110	($11.95)
12/28/2009	66010	130	($0.74)
12/28/2009	66020	130	($68.90)
12/28/2009	66030	130	($1.19)
12/28/2009	66040	130	($6.61)
12/28/2009	66050	130	($56.00)
12/28/2009	66070	130	($1.81)
12/28/2009	66080	130	($2.36)
12/28/2009	66090	130	($4.65)
12/28/2009	66100	130	($8.45)
12/28/2009	66110	130	($0.79)
12/28/2009	66120	130	($2.95)
12/28/2009	66130	130	($119.98)
12/28/2009	66510	140	($11.98)
12/28/2009	66520	140	($7.13)
12/28/2009	66530	140	($18.60)
12/28/2009	66550	140	($39.84)
12/28/2009	68050	170	$1.28 
12/28/2009	68060	170	($34.03)
12/29/2009	61510	150	($60.88)
12/29/2009	61520	150	($283.79)
12/29/2009	61530	150	($29.78)
12/29/2009	61540	150	($2.05)
12/29/2009	61550	150	($129.41)
12/29/2009	61560	150	($3.17)
12/29/2009	61570	150	($120.16)
12/29/2009	62010	150	($409.37)
12/29/2009	62020	150	($813.72)
12/29/2009	62099	150	$22.93 
12/29/2009	62510	120	($165.77)
12/29/2009	62520	120	($117.13)
12/29/2009	62530	120	($25.02)
12/29/2009	62550	120	($23.23)
12/29/2009	62560	120	($0.94)
12/29/2009	63050	150	($5.74)
12/29/2009	64000	150	$163.77 
12/29/2009	64010	150	$36.35 
12/29/2009	64020	150	$1.97 
12/29/2009	65540	110	($237.36)
12/29/2009	65550	110	($15.89)
12/29/2009	65570	110	($3.21)
12/29/2009	65590	110	($3.47)
12/29/2009	65600	110	($28.11)
12/29/2009	65610	110	($66.29)
12/29/2009	65690	110	($66.47)
12/29/2009	65700	110	($59.70)
12/29/2009	65710	110	($982.82)
12/29/2009	65730	110	($1.61)
12/29/2009	65740	110	($802.56)
12/29/2009	65750	110	"($1,034.69)"
12/29/2009	65760	110	($11.95)
12/29/2009	66010	130	($0.74)
12/29/2009	66020	130	($68.90)
12/29/2009	66030	130	($1.19)
12/29/2009	66040	130	($6.61)
12/29/2009	66050	130	($56.00)
12/29/2009	66070	130	($1.81)
12/29/2009	66080	130	($2.36)
12/29/2009	66090	130	($4.65)
12/29/2009	66100	130	($8.45)
12/29/2009	66110	130	($0.79)
12/29/2009	66120	130	($2.95)
12/29/2009	66130	130	($119.98)
12/29/2009	66510	140	($11.98)
12/29/2009	66520	140	($7.13)
12/29/2009	66530	140	($18.60)
12/29/2009	66550	140	($39.84)
12/29/2009	68050	170	$1.28 
12/29/2009	68060	170	($34.03)
12/30/2009	61510	150	($60.88)
12/30/2009	61520	150	($283.79)
12/30/2009	61530	150	($29.78)
12/30/2009	61540	150	($2.05)
12/30/2009	61550	150	($129.41)
12/30/2009	61560	150	($3.17)
12/30/2009	61570	150	($120.16)
12/30/2009	62010	150	($409.37)
12/30/2009	62020	150	($813.72)
12/30/2009	62099	150	$22.93 
12/30/2009	62510	120	($165.77)
12/30/2009	62520	120	($117.13)
12/30/2009	62530	120	($25.02)
12/30/2009	62550	120	($23.23)
12/30/2009	62560	120	($0.94)
12/30/2009	63050	150	($5.74)
12/30/2009	64000	150	$163.77 
12/30/2009	64010	150	$36.35 
12/30/2009	64020	150	$1.97 
12/30/2009	65540	110	($237.36)
12/30/2009	65550	110	($15.89)
12/30/2009	65570	110	($3.21)
12/30/2009	65590	110	($3.47)
12/30/2009	65600	110	($28.11)
12/30/2009	65610	110	($66.29)
12/30/2009	65690	110	($66.47)
12/30/2009	65700	110	($59.70)
12/30/2009	65710	110	($982.82)
12/30/2009	65730	110	($1.61)
12/30/2009	65740	110	($802.56)
12/30/2009	65750	110	"($1,034.69)"
12/30/2009	65760	110	($11.95)
12/30/2009	66010	130	($0.74)
12/30/2009	66020	130	($68.90)
12/30/2009	66030	130	($1.19)
12/30/2009	66040	130	($6.61)
12/30/2009	66050	130	($56.00)
12/30/2009	66070	130	($1.81)
12/30/2009	66080	130	($2.36)
12/30/2009	66090	130	($4.65)
12/30/2009	66100	130	($8.45)
12/30/2009	66110	130	($0.79)
12/30/2009	66120	130	($2.95)
12/30/2009	66130	130	($119.98)
12/30/2009	66510	140	($11.98)
12/30/2009	66520	140	($7.13)
12/30/2009	66530	140	($18.60)
12/30/2009	66550	140	($39.84)
12/30/2009	68050	170	$1.28 
12/30/2009	68060	170	($34.03)
12/31/2009	61510	150	($60.88)
12/31/2009	61520	150	($283.79)
12/31/2009	61530	150	($29.78)
12/31/2009	61540	150	($2.05)
12/31/2009	61550	150	($129.41)
12/31/2009	61560	150	($3.17)
12/31/2009	61570	150	($120.16)
12/31/2009	62010	150	($409.37)
12/31/2009	62020	150	($813.72)
12/31/2009	62099	150	$22.93 
12/31/2009	62510	120	($165.77)
12/31/2009	62520	120	($117.13)
12/31/2009	62530	120	($25.02)
12/31/2009	62550	120	($23.23)
12/31/2009	62560	120	($0.94)
12/31/2009	63050	150	($5.74)
12/31/2009	64000	150	$163.77 
12/31/2009	64010	150	$36.35 
12/31/2009	64020	150	$1.97 
12/31/2009	65540	110	($237.36)
12/31/2009	65550	110	($15.89)
12/31/2009	65570	110	($3.21)
12/31/2009	65590	110	($3.47)
12/31/2009	65600	110	($28.11)
12/31/2009	65610	110	($66.29)
12/31/2009	65690	110	($66.47)
12/31/2009	65700	110	($59.70)
12/31/2009	65710	110	($982.82)
12/31/2009	65730	110	($1.61)
12/31/2009	65740	110	($802.56)
12/31/2009	65750	110	"($1,034.69)"
12/31/2009	65760	110	($11.95)
12/31/2009	66010	130	($0.74)
12/31/2009	66020	130	($68.90)
12/31/2009	66030	130	($1.19)
12/31/2009	66040	130	($6.61)
12/31/2009	66050	130	($56.00)
12/31/2009	66070	130	($1.81)
12/31/2009	66080	130	($2.36)
12/31/2009	66090	130	($4.65)
12/31/2009	66100	130	($8.45)
12/31/2009	66110	130	($0.79)
12/31/2009	66120	130	($2.95)
12/31/2009	66130	130	($119.98)
12/31/2009	66510	140	($11.98)
12/31/2009	66520	140	($7.13)
12/31/2009	66530	140	($18.60)
12/31/2009	66550	140	($39.84)
12/31/2009	68050	170	$1.28 
12/31/2009	68060	170	($34.03)
12/31/2009	71010	120	$940.31 
12/31/2009	71020	120	$713.92 
12/31/2009	71030	120	$125.54 
12/31/2009	71050	120	($26.43)
12/31/2009	71060	120	$7.82 
12/31/2009	71070	120	($26.98)
12/31/2009	71080	120	$11.15 
12/31/2009	71160	150	$35.41 
12/31/2009	71170	150	$674.52 
12/31/2009	71180	150	$23.81 
12/31/2009	71190	150	$4.39 
12/31/2009	71200	150	$104.98 
12/31/2009	71240	150	$989.87 
12/31/2009	71299	150	($35.81)
12/31/2009	71310	150	"$3,507.03 "
12/31/2009	71325	150	($444.89)
12/31/2009	71550	150	$314.32 
12/31/2009	71560	140	($39.33)
12/31/2009	72010	110	"$4,048.04 "
12/31/2009	72020	110	"$3,719.34 "
12/31/2009	72040	130	$298.73 
12/31/2009	72050	140	$385.09 
12/31/2009	72060	150	"$2,070.01 "
12/31/2009	72070	150	"$3,560.91 "
12/31/2009	72090	150	"$1,800.07 "
12/31/2009	72110	160	"$4,380.68 "
12/31/2009	72120	160	"$4,645.58 "
12/31/2009	72130	160	($767.98)
12/31/2009	72140	160	"$1,805.31 "
12/31/2009	72150	165	"$2,346.77 "
12/31/2009	72160	170	"$3,161.93 "
12/31/2009	72340	110	"$2,494.72 "
12/31/2009	72340	150	"$1,853.44 "
12/31/2009	72340	160	"$2,551.68 "
12/31/2009	72340	165	$330.40 
12/31/2009	72340	170	$974.24 
12/31/2009	72999	150	($247.27)
12/31/2009	73010	110	$355.61 
12/31/2009	73010	130	$14.74 
12/31/2009	73010	140	$10.54 
12/31/2009	73010	150	$331.89 
12/31/2009	73010	160	$425.71 
12/31/2009	73010	165	$124.49 
12/31/2009	73010	170	($163.59)
12/31/2009	73020	110	$183.57 
12/31/2009	73020	130	$7.26 
12/31/2009	73020	140	$5.27 
12/31/2009	73020	150	$194.88 
12/31/2009	73020	160	$207.10 
12/31/2009	73020	165	$66.49 
12/31/2009	73020	170	$59.62 
12/31/2009	73030	110	$264.00 
12/31/2009	73030	150	$233.40 
12/31/2009	73030	160	$235.00 
12/31/2009	73030	165	$81.40 
12/31/2009	73030	170	$189.30 
12/31/2009	73035	110	$179.97 
12/31/2009	73035	150	$145.28 
12/31/2009	73035	160	$230.91 
12/31/2009	73035	165	$72.69 
12/31/2009	73035	170	$64.59 
12/31/2009	73040	110	$308.58 
12/31/2009	73040	150	$286.00 
12/31/2009	73040	160	$219.30 
12/31/2009	73040	165	$63.54 
12/31/2009	73040	170	$98.82 
12/31/2009	73050	110	$27.26 
12/31/2009	73050	130	$2.86 
12/31/2009	73050	140	$2.05 
12/31/2009	73050	150	$75.10 
12/31/2009	73050	160	$38.49 
12/31/2009	73050	165	$24.14 
12/31/2009	73050	170	$28.34 
12/31/2009	73060	110	$34.56 
12/31/2009	73060	150	$34.73 
12/31/2009	73070	110	$350.32 
12/31/2009	73070	150	$176.14 
12/31/2009	73070	160	$121.18 
12/31/2009	73070	165	$28.86 
12/31/2009	73070	170	$28.86 
12/31/2009	80990	110	"$2,694.12 "
12/31/2009	81010	110	$161.85 
12/31/2009	81030	160	$44.76 
12/31/2009	81050	160	$611.62 
12/31/2009	81060	160	"$1,182.24 "
12/31/2009	81080	160	($1.20)
12/31/2009	81090	160	$254.92 
12/31/2009	81100	160	$95.77 
12/31/2009	81110	160	$11.85 
12/31/2009	81130	160	$58.73 
12/31/2009	81140	160	($5.87)
12/31/2009	81150	160	$508.04 
12/31/2009	81160	160	$62.46 
12/31/2009	81170	160	$71.98 
12/31/2009	81180	160	"$2,645.40 "
12/31/2009	81190	160	$63.32 
12/31/2009	81200	160	$134.48 
12/31/2009	81210	160	($17.95)
12/31/2009	81220	160	$148.94 
12/31/2009	81230	160	$31.01 
12/31/2009	81240	160	$53.76 
12/31/2009	81250	160	$49.53 
12/31/2009	81270	160	$628.31 
12/31/2009	81280	160	$402.50 
12/31/2009	81330	160	$233.72 
12/31/2009	81350	160	$17.90 
12/31/2009	81900	165	$210.54 
12/31/2009	82010	130	$533.37 
12/31/2009	82050	150	$46.98 
12/31/2009	82060	170	$644.67 
12/31/2009	82070	150	$9.60 
12/31/2009	83010	160	$18.95 
12/31/2009	83010	170	($74.93)
12/31/2009	83020	130	$152.00 
12/31/2009	83020	160	$562.56 
12/31/2009	83020	170	$223.47 
12/31/2009	83030	150	$300.17 
12/31/2009	83050	170	$487.48 
12/31/2009	83060	170	$122.98 
12/31/2009	83070	170	$345.53 
12/31/2009	84020	130	$379.62 
12/31/2009	84020	170	$308.75 
12/31/2009	85010	170	$265.55 
12/31/2009	85510	170	"$1,053.18 "
12/31/2009	86010	110	$276.34 
12/31/2009	86010	130	$7.26 
12/31/2009	86010	150	$235.34 
12/31/2009	86010	160	$95.41 
12/31/2009	86010	165	$71.30 
12/31/2009	86020	110	$19.29 
12/31/2009	86020	120	$8.72 
12/31/2009	86020	170	$11.09 
12/31/2009	86030	110	($1.51)
12/31/2009	86030	150	$85.39 
12/31/2009	86040	110	$113.77 
12/31/2009	86040	150	$170.57 
12/31/2009	86050	110	$237.01 
12/31/2009	86050	150	$119.98 
12/31/2009	86050	160	$122.46 
12/31/2009	86100	110	$163.71 
12/31/2009	86100	120	$7.55 
12/31/2009	86100	150	$288.45 
12/31/2009	86100	160	$24.23 
12/31/2009	86100	170	$244.43 
12/31/2009	86140	110	$57.08 
12/31/2009	86150	110	$76.02 
12/31/2009	86180	140	$60.57 
12/31/2009	86180	160	$39.70 
12/31/2009	86200	150	$10.16 
12/31/2009	86200	160	$59.62 
12/31/2009	86270	150	$43.56 
12/31/2009	86280	150	$258.12 
12/31/2009	86290	150	$201.62 
12/31/2009	86290	170	$37.85 
12/31/2009	86310	150	$157.14 
12/31/2009	86320	150	$32.29 
12/31/2009	86330	150	$740.52 
12/31/2009	86350	150	$92.90 
12/31/2009	86360	150	$374.54 
12/31/2009	86450	170	$83.93 
Grand Total			"$169,389.86 "
